URL,Date,Security Score,Project,Foundation,Maturity,CheckSets,Slam22 Participant,SBOM,Maintained,Code Review,Security Policy,Signed Releases,Binary Artifacts,Token Permissions,Dangerous Workflow,Dependency Update Tool
https://github.com/containerd/containerd,2023-04,75.000000,containerd,cncf,graduated,[community code],%!t(string=No: containerd),0,1,1,1,0,1,1,1,0
https://github.com/containerd/containerd,2023-03,75.000000,containerd,cncf,graduated,[community code],%!t(string=No: containerd),0,1,1,1,0,1,1,1,0
https://github.com/containerd/containerd,2023-02,75.000000,containerd,cncf,graduated,[community code],%!t(string=No: containerd),0,1,1,1,0,1,1,1,0
https://github.com/containerd/containerd,2023-01,75.000000,containerd,cncf,graduated,[community code],%!t(string=No: containerd),0,1,1,1,0,1,1,1,0
https://github.com/containerd/containerd,2022-12,75.000000,containerd,cncf,graduated,[community code],%!t(string=No: containerd),0,1,1,1,0,1,1,1,0
https://github.com/containerd/containerd,2022-11,75.000000,containerd,cncf,graduated,[community code],%!t(string=No: containerd),0,1,1,1,0,1,1,1,0
https://github.com/containerd/containerd,2022-10,65.000000,containerd,cncf,graduated,[community code],%!t(string=No: containerd),0,1,1,1,0,1,0,1,0
https://github.com/ContainerSSH/ContainerSSH,2023-08,55.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,0,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2023-07,55.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,0,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2023-06,55.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,0,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2023-05,55.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,0,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2023-04,70.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,1,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2023-03,70.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,1,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2023-02,70.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,1,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2023-01,55.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,0,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2022-12,70.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,1,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2022-11,70.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,1,0,1,1,1,0,1,1
https://github.com/ContainerSSH/ContainerSSH,2022-10,70.000000,containerssh,cncf,sandbox,[community code],%!t(string=No: containerssh),0,1,0,1,1,1,0,1,1
https://github.com/projectcontour/contour,2023-08,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/projectcontour/contour,2023-07,60.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,0,1,0,1,0,1,1
https://github.com/projectcontour/contour,2023-06,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/projectcontour/contour,2023-05,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/projectcontour/contour,2023-04,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/projectcontour/contour,2023-03,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/projectcontour/contour,2023-02,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/projectcontour/contour,2023-01,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/projectcontour/contour,2022-12,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/projectcontour/contour,2022-11,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/projectcontour/contour,2022-10,75.000000,contour,cncf,incubating,[code],%!t(string=No: contour),0,1,1,1,0,1,0,1,1
https://github.com/coredns/coredns,2023-08,60.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,0,1,0,1,0,1,1
https://github.com/coredns/coredns,2023-07,60.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,0,1,0,1,0,1,1
https://github.com/coredns/coredns,2023-06,60.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,0,1,0,1,0,1,1
https://github.com/coredns/coredns,2023-05,75.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,1,1,0,1,0,1,1
https://github.com/coredns/coredns,2023-04,75.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,1,1,0,1,0,1,1
https://github.com/coredns/coredns,2023-03,75.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,1,1,0,1,0,1,1
https://github.com/coredns/coredns,2023-02,75.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,1,1,0,1,0,1,1
https://github.com/coredns/coredns,2023-01,75.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,1,1,0,1,0,1,1
https://github.com/coredns/coredns,2022-12,75.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,1,1,0,1,0,1,1
https://github.com/coredns/coredns,2022-11,60.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,0,1,0,1,0,1,1
https://github.com/coredns/coredns,2022-10,60.000000,core-dns,cncf,graduated,[community code],%!t(string=No: core-dns),0,1,0,1,0,1,0,1,1
https://github.com/cortexproject/cortex,2023-08,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2023-07,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2023-06,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2023-05,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2023-04,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2023-03,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2023-02,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2023-01,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2022-12,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2022-11,100.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),1,1,1,1,1,1,1,1,1
https://github.com/cortexproject/cortex,2022-10,85.000000,cortex,cncf,incubating,[community code],%!t(string=Yes: cortex),0,1,1,1,0,1,1,1,1
https://github.com/cri-o/cri-o,2023-08,85.000000,cri-o,cncf,graduated,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2023-07,85.000000,cri-o,cncf,graduated,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2023-06,85.000000,cri-o,cncf,incubating,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2023-05,85.000000,cri-o,cncf,incubating,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2023-04,85.000000,cri-o,cncf,incubating,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2023-03,85.000000,cri-o,cncf,incubating,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2023-02,85.000000,cri-o,cncf,incubating,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2023-01,85.000000,cri-o,cncf,incubating,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2022-12,85.000000,cri-o,cncf,incubating,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2022-11,85.000000,cri-o,cncf,incubating,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/cri-o/cri-o,2022-10,85.000000,cri-o,cncf,incubating,[community code],%!t(string=No: cri-o),0,1,1,1,1,1,0,1,1
https://github.com/crossplane/crossplane,2023-08,75.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,1,0,1,0,1,1
https://github.com/crossplane/crossplane,2023-07,75.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,1,0,1,0,1,1
https://github.com/crossplane/crossplane,2023-06,75.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,1,0,1,0,1,1
https://github.com/crossplane/crossplane,2023-05,75.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,1,0,1,0,1,1
https://github.com/crossplane/crossplane,2023-04,75.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,1,0,1,0,1,1
https://github.com/crossplane/crossplane,2023-03,75.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,1,0,1,0,1,1
https://github.com/crossplane/crossplane,2023-02,75.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,1,0,1,0,1,1
https://github.com/crossplane/crossplane,2023-01,60.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,0,0,1,0,1,1
https://github.com/crossplane/crossplane,2022-12,50.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,0,0,1,0,1,0
https://github.com/crossplane/crossplane,2022-11,50.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,0,0,1,0,1,0
https://github.com/crossplane/crossplane,2022-10,50.000000,crossplane,cncf,incubating,[community code],%!t(string=No: crossplane),0,1,1,0,0,1,0,1,0
https://github.com/curiefense/curiefense,2023-08,65.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,1,1,0,0,0,1,1
https://github.com/curiefense/curiefense,2023-07,65.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,1,1,0,0,0,1,1
https://github.com/curiefense/curiefense,2023-06,65.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,1,1,0,0,0,1,1
https://github.com/curiefense/curiefense,2023-05,50.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,0,1,0,0,0,1,1
https://github.com/curiefense/curiefense,2023-04,65.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,1,1,0,0,0,1,1
https://github.com/curiefense/curiefense,2023-03,65.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,1,1,0,0,0,1,1
https://github.com/curiefense/curiefense,2023-02,65.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,1,1,0,0,0,1,1
https://github.com/curiefense/curiefense,2023-01,65.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,1,1,0,0,0,1,1
https://github.com/curiefense/curiefense,2022-12,65.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,1,1,0,0,0,1,1
https://github.com/curiefense/curiefense,2022-11,15.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,0,0,1,0,0,0,0,0
https://github.com/curiefense/curiefense,2022-10,65.000000,curiefense,cncf,sandbox,[community code],%!t(string=No: curiefense),0,1,1,1,0,0,0,1,1
https://github.com/opencurve/curve,2023-08,45.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,0,0,0,1,0,1,1
https://github.com/opencurve/curve,2023-07,45.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,0,0,0,1,0,1,1
https://github.com/opencurve/curve,2023-06,60.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,1,0,0,1,0,1,1
https://github.com/opencurve/curve,2023-05,60.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,1,0,0,1,0,1,1
https://github.com/opencurve/curve,2023-04,60.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,1,0,0,1,0,1,1
https://github.com/opencurve/curve,2023-03,60.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,1,0,0,1,0,1,1
https://github.com/opencurve/curve,2023-02,50.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,1,0,0,1,0,1,0
https://github.com/opencurve/curve,2023-01,50.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,1,0,0,1,0,1,0
https://github.com/opencurve/curve,2022-12,50.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,1,0,0,1,0,1,0
https://github.com/opencurve/curve,2022-11,50.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,1,0,0,1,0,1,0
https://github.com/opencurve/curve,2022-10,50.000000,curve,cncf,sandbox,[community code],%!t(string=No: curve),0,1,1,0,0,1,0,1,0
https://github.com/dapr/dapr,2023-08,60.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,0,1,0,1,0,1,1
https://github.com/dapr/dapr,2023-07,75.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,1,1,0,1,0,1,1
https://github.com/dapr/dapr,2023-06,75.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,1,1,0,1,0,1,1
https://github.com/dapr/dapr,2023-05,60.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,0,1,0,1,0,1,1
https://github.com/dapr/dapr,2023-04,75.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,1,1,0,1,0,1,1
https://github.com/dapr/dapr,2023-03,75.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,1,1,0,1,0,1,1
https://github.com/dapr/dapr,2023-02,75.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,1,1,0,1,0,1,1
https://github.com/dapr/dapr,2023-01,75.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,1,1,0,1,0,1,1
https://github.com/dapr/dapr,2022-12,75.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,1,1,0,1,0,1,1
https://github.com/dapr/dapr,2022-11,75.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,1,1,0,1,0,1,1
https://github.com/dapr/dapr,2022-10,75.000000,dapr,cncf,incubating,[community code],%!t(string=No: dapr),0,1,1,1,0,1,0,1,1
https://github.com/devfile/api,2023-08,50.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,1,1,0,0,1,0,1,0
https://github.com/devfile/api,2023-07,50.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,1,1,0,0,1,0,1,0
https://github.com/devfile/api,2023-06,50.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,1,1,0,0,1,0,1,0
https://github.com/devfile/api,2023-05,50.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,1,1,0,0,1,0,1,0
https://github.com/devfile/api,2023-04,50.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,1,1,0,0,1,0,1,0
https://github.com/devfile/api,2023-03,50.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,1,1,0,0,1,0,1,0
https://github.com/devfile/api,2023-02,35.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,0,1,0,0,1,0,1,0
https://github.com/devfile/api,2023-01,35.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,0,1,0,0,1,0,1,0
https://github.com/devfile/api,2022-12,50.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,1,1,0,0,1,0,1,0
https://github.com/devfile/api,2022-11,50.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,1,1,0,0,1,0,1,0
https://github.com/devfile/api,2022-10,50.000000,devfile,cncf,sandbox,[code],%!t(string=No: devfile),0,1,1,0,0,1,0,1,0
https://github.com/loft-sh/devspace,2023-08,75.000000,devspace,cncf,sandbox,[community code],%!t(string=No: devspace),0,1,1,1,0,1,0,1,1
https://github.com/loft-sh/devspace,2023-07,75.000000,devspace,cncf,sandbox,[community code],%!t(string=No: devspace),0,1,1,1,0,1,0,1,1
https://github.com/loft-sh/devspace,2023-06,60.000000,devspace,cncf,sandbox,[community code],%!t(string=No: devspace),0,1,0,1,0,1,0,1,1
https://github.com/loft-sh/devspace,2023-05,60.000000,devspace,cncf,sandbox,[community code],%!t(string=No: devspace),0,1,0,1,0,1,0,1,1
https://github.com/loft-sh/devspace,2023-04,60.000000,devspace,cncf,sandbox,[community code],%!t(string=No: devspace),0,1,0,1,0,1,0,1,1
https://github.com/loft-sh/devspace,2023-03,75.000000,devspace,cncf,sandbox,[community code],%!t(string=No: devspace),0,1,1,1,0,1,0,1,1
https://github.com/loft-sh/devspace,2023-02,75.000000,devspace,cncf,sandbox,[community code],%!t(string=No: devspace),0,1,1,1,0,1,0,1,1
https://github.com/loft-sh/devspace,2023-01,75.000000,devspace,cncf,sandbox,[community code],%!t(string=No: devspace),0,1,1,1,0,1,0,1,1
https://github.com/devstream-io/devstream,2023-08,35.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,0,0,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2023-07,35.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,0,0,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2023-06,50.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,1,0,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2023-05,50.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,1,0,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2023-04,50.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,1,0,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2023-03,65.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,1,1,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2023-02,65.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,1,1,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2023-01,65.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,1,1,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2022-12,65.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,1,1,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2022-11,65.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,1,1,1,0,1,0,1,0
https://github.com/devstream-io/devstream,2022-10,65.000000,devstream,cncf,sandbox,[community code],%!t(string=No: devstream),0,1,1,1,0,1,0,1,0
https://github.com/dexidp/dex,2023-08,75.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,1,1,0,1,0,1,1
https://github.com/dexidp/dex,2023-07,75.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,1,1,0,1,0,1,1
https://github.com/dexidp/dex,2023-06,75.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,1,1,0,1,0,1,1
https://github.com/dexidp/dex,2023-05,60.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,0,1,0,1,0,1,1
https://github.com/dexidp/dex,2023-04,60.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,0,1,0,1,0,1,1
https://github.com/dexidp/dex,2023-03,75.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,1,1,0,1,0,1,1
https://github.com/dexidp/dex,2023-02,75.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,1,1,0,1,0,1,1
https://github.com/dexidp/dex,2023-01,75.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,1,1,0,1,0,1,1
https://github.com/dexidp/dex,2022-12,75.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,1,1,0,1,0,1,1
https://github.com/dexidp/dex,2022-11,75.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,1,1,0,1,0,1,1
https://github.com/dexidp/dex,2022-10,75.000000,dex,cncf,sandbox,[community code],%!t(string=No: dex),0,1,1,1,0,1,0,1,1
https://github.com/distribution/distribution,2023-08,85.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,1,0,1,1,1,1
https://github.com/distribution/distribution,2023-07,75.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,1,0,1,0,1,1
https://github.com/distribution/distribution,2023-06,60.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,0,0,1,0,1,1
https://github.com/distribution/distribution,2023-05,45.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,0,0,0,1,0,1,1
https://github.com/distribution/distribution,2023-04,60.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,0,0,1,0,1,1
https://github.com/distribution/distribution,2023-03,60.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,0,0,1,0,1,1
https://github.com/distribution/distribution,2023-02,60.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,0,0,1,0,1,1
https://github.com/distribution/distribution,2023-01,50.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,0,0,1,0,1,0
https://github.com/distribution/distribution,2022-12,50.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,0,0,1,0,1,0
https://github.com/distribution/distribution,2022-11,50.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,0,0,1,0,1,0
https://github.com/distribution/distribution,2022-10,50.000000,distribution,cncf,sandbox,[community code],%!t(string=No: distribution),0,1,1,0,0,1,0,1,0
https://github.com/dragonflyoss/Dragonfly2,2023-08,60.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,0,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2023-07,60.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,0,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2023-06,60.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,0,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2023-05,60.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,0,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2023-04,60.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,0,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2023-03,75.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,1,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2023-02,75.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,1,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2023-01,75.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,1,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2022-12,75.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,1,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2022-11,75.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,1,1,0,1,0,1,1
https://github.com/dragonflyoss/Dragonfly2,2022-10,75.000000,dragonfly,cncf,incubating,[community code],%!t(string=No: dragonfly),0,1,1,1,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2023-08,60.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,0,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2023-07,60.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,0,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2023-06,60.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,0,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2023-05,60.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,0,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2023-04,60.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,0,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2023-03,60.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,0,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2023-02,60.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,0,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2023-01,75.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,1,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2022-12,75.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,1,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2022-11,75.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,1,0,1,0,1,1
https://github.com/emissary-ingress/emissary,2022-10,75.000000,emissary-ingress,cncf,incubating,[code],%!t(string=No: emissary-ingress),0,1,1,1,0,1,0,1,1
https://github.com/envoyproxy/envoy,2023-08,85.000000,envoy,cncf,graduated,[community code],%!t(string=No: envoy),0,1,1,1,1,1,0,1,1
https://github.com/envoyproxy/envoy,2023-07,85.000000,envoy,cncf,graduated,[community code],%!t(string=No: envoy),0,1,1,1,1,1,0,1,1
https://github.com/envoyproxy/envoy,2023-06,85.000000,envoy,cncf,graduated,[community code],%!t(string=No: envoy),0,1,1,1,1,1,0,1,1
https://github.com/envoyproxy/envoy,2023-05,15.000000,envoy,cncf,graduated,[community code],%!t(string=No: envoy),0,0,0,1,0,0,0,0,0
https://github.com/envoyproxy/envoy,2023-04,85.000000,envoy,cncf,graduated,[community code],%!t(string=No: envoy),0,1,1,1,1,1,0,1,1
https://github.com/envoyproxy/envoy,2023-03,85.000000,envoy,cncf,graduated,[community code],%!t(string=No: envoy),0,1,1,1,1,1,0,1,1
https://github.com/envoyproxy/envoy,2023-02,85.000000,envoy,cncf,graduated,[community code],%!t(string=No: envoy),0,1,1,1,1,1,0,1,1
https://github.com/envoyproxy/envoy,2023-01,85.000000,envoy,cncf,graduated,[community code],%!t(string=No: envoy),0,1,1,1,1,1,0,1,1
https://github.com/envoyproxy/envoy,2022-12,85.000000,envoy,cncf,graduated,[community code],%!t(string=No: envoy),0,1,1,1,1,1,0,1,1
